time,date,hour,precip [mm/day],sub3048815 [m3/s],sub3048815 (observed) [m3/s]
17.4167,1981-01-18,10:00:00.00,0.487164,19.206,33.9
17.4583,1981-01-18,11:00:00.00,0.487164,19.2177,33.9
17.5,1981-01-18,12:00:00.00,0.487164,19.2287,33.9
17.5417,1981-01-18,13:00:00.00,0.487164,19.2396,33.9
17.5833,1981-01-18,14:00:00.00,0.487164,19.2504,33.9
17.625,1981-01-18,15:00:00.00,0.487164,19.2611,33.9
17.6667,1981-01-18,16:00:00.00,0.487164,19.2711,33.9
17.7083,1981-01-18,17:00:00.00,0.487164,19.2801,33.9
17.75,1981-01-18,18:00:00.00,0.487164,19.2871,33.9
17.7917,1981-01-18,19:00:00.00,0.487164,19.2913,33.9
17.8333,1981-01-18,20:00:00.00,0.487164,19.2929,33.9
17.875,1981-01-18,21:00:00.00,0.487164,19.2929,33.9
17.9167,1981-01-18,22:00:00.00,0.487164,19.2925,33.9
17.9583,1981-01-18,23:00:00.00,0.487164,19.2931,33.9
18,1981-01-19,00:00:00.00,0.487164,19.2958,33.5
18.0417,1981-01-19,01:00:00.00,0.479934,19.3013,33.5
18.0833,1981-01-19,02:00:00.00,0.479934,19.3002,33.5
18.125,1981-01-19,03:00:00.00,0.479934,19.2648,33.5
18.1667,1981-01-19,04:00:00.00,0.479934,19.2398,33.5
18.2083,1981-01-19,05:00:00.00,0.479934,19.2515,33.5
18.25,1981-01-19,06:00:00.00,0.479934,19.2632,33.5
18.2917,1981-01-19,07:00:00.00,0.479934,19.2748,33.5
18.3333,1981-01-19,08:00:00.00,0.479934,19.2864,33.5
18.375,1981-01-19,09:00:00.00,0.479934,19.2978,33.5
18.4167,1981-01-19,10:00:00.00,0.479934,19.3086,33.5
18.4583,1981-01-19,11:00:00.00,0.479934,19.3184,33.5
18.5,1981-01-19,12:00:00.00,0.479934,19.3276,33.5
18.5417,1981-01-19,13:00:00.00,0.479934,19.3367,33.5
18.5833,1981-01-19,14:00:00.00,0.479934,19.3459,33.5
18.625,1981-01-19,15:00:00.00,0.479934,19.3547,33.5
18.6667,1981-01-19,16:00:00.00,0.479934,19.3631,33.5
18.7083,1981-01-19,17:00:00.00,0.479934,19.3704,33.5
18.75,1981-01-19,18:00:00.00,0.479934,19.3756,33.5
18.7917,1981-01-19,19:00:00.00,0.479934,19.378,33.5
18.8333,1981-01-19,20:00:00.00,0.479934,19.3779,33.5
18.875,1981-01-19,21:00:00.00,0.479934,19.3762,33.5
18.9167,1981-01-19,22:00:00.00,0.479934,19.3741,33.5
18.9583,1981-01-19,23:00:00.00,0.479934,19.3729,33.5
19,1981-01-20,00:00:00.00,0.479934,19.3739,33
19.0417,1981-01-20,01:00:00.00,0.478527,19.3773,33
19.0833,1981-01-20,02:00:00.00,0.478527,19.3856,33
19.125,1981-01-20,03:00:00.00,0.478527,19.403,33
19.1667,1981-01-20,04:00:00.00,0.478527,19.4195,33
19.2083,1981-01-20,05:00:00.00,0.478527,19.4296,33
19.25,1981-01-20,06:00:00.00,0.478527,19.4397,33
19.2917,1981-01-20,07:00:00.00,0.478527,19.4499,33
19.3333,1981-01-20,08:00:00.00,0.478527,19.4602,33
19.375,1981-01-20,09:00:00.00,0.478527,19.4706,33
19.4167,1981-01-20,10:00:00.00,0.478527,19.4812,33
19.4583,1981-01-20,11:00:00.00,0.478527,19.4922,33
19.5,1981-01-20,12:00:00.00,0.478527,19.5035,33
19.5417,1981-01-20,13:00:00.00,0.478527,19.5147,33
19.5833,1981-01-20,14:00:00.00,0.478527,19.5258,33
19.625,1981-01-20,15:00:00.00,0.478527,19.5367,33
19.6667,1981-01-20,16:00:00.00,0.478527,19.5474,33
19.7083,1981-01-20,17:00:00.00,0.478527,19.5572,33
19.75,1981-01-20,18:00:00.00,0.478527,19.5645,33
19.7917,1981-01-20,19:00:00.00,0.478527,19.5683,33
19.8333,1981-01-20,20:00:00.00,0.478527,19.5691,33
19.875,1981-01-20,21:00:00.00,0.478527,19.5679,33
19.9167,1981-01-20,22:00:00.00,0.478527,19.566,33
19.9583,1981-01-20,23:00:00.00,0.478527,19.5651,33
20,1981-01-21,00:00:00.00,0.478527,19.5663,32.8
20.0417,1981-01-21,01:00:00.00,0.475478,19.5704,32.8
20.0833,1981-01-21,02:00:00.00,0.475478,19.5776,32.8
20.125,1981-01-21,03:00:00.00,0.475478,19.5865,32.8
20.1667,1981-01-21,04:00:00.00,0.475478,19.5964,32.8
20.2083,1981-01-21,05:00:00.00,0.475478,19.6073,32.8
20.25,1981-01-21,06:00:00.00,0.475478,19.6182,32.8
20.2917,1981-01-21,07:00:00.00,0.475478,19.629,32.8
20.3333,1981-01-21,08:00:00.00,0.475478,19.6397,32.8
20.375,1981-01-21,09:00:00.00,0.475478,19.6503,32.8
20.4167,1981-01-21,10:00:00.00,0.475478,19.6606,32.8
20.4583,1981-01-21,11:00:00.00,0.475478,19.6707,32.8
20.5,1981-01-21,12:00:00.00,0.475478,19.6806,32.8
20.5417,1981-01-21,13:00:00.00,0.475478,19.6905,32.8
20.5833,1981-01-21,14:00:00.00,0.475478,19.7005,32.8
20.625,1981-01-21,15:00:00.00,0.475478,19.7101,32.8
20.6667,1981-01-21,16:00:00.00,0.475478,19.7192,32.8
20.7083,1981-01-21,17:00:00.00,0.475478,19.7272,32.8
20.75,1981-01-21,18:00:00.00,0.475478,19.7328,32.8
20.7917,1981-01-21,19:00:00.00,0.475478,19.7351,32.8
20.8333,1981-01-21,20:00:00.00,0.475478,19.7346,32.8
20.875,1981-01-21,21:00:00.00,0.475478,19.7322,32.8
20.9167,1981-01-21,22:00:00.00,0.475478,19.7293,32.8
20.9583,1981-01-21,23:00:00.00,0.475478,19.7274,32.8
21,1981-01-22,00:00:00.00,0.475478,19.7279,31.9
21.0417,1981-01-22,01:00:00.00,0.460443,19.7319,31.9
21.0833,1981-01-22,02:00:00.00,0.460443,19.7241,31.9
21.125,1981-01-22,03:00:00.00,0.460443,19.6614,31.9
21.1667,1981-01-22,04:00:00.00,0.460443,19.6148,31.9
21.2083,1981-01-22,05:00:00.00,0.460443,19.6254,31.9
21.25,1981-01-22,06:00:00.00,0.460443,19.636,31.9
21.2917,1981-01-22,07:00:00.00,0.460443,19.6465,31.9
21.3333,1981-01-22,08:00:00.00,0.460443,19.6568,31.9
21.375,1981-01-22,09:00:00.00,0.460443,19.6665,31.9
21.4167,1981-01-22,10:00:00.00,0.460443,19.6744,31.9
21.4583,1981-01-22,11:00:00.00,0.460443,19.6794,31.9
21.5,1981-01-22,12:00:00.00,0.460443,19.6825,31.9
21.5417,1981-01-22,13:00:00.00,0.460443,19.6852,31.9
21.5833,1981-01-22,14:00:00.00,0.460443,19.6879,31.9
21.625,1981-01-22,15:00:00.00,0.460443,19.6906,31.9
21.6667,1981-01-22,16:00:00.00,0.460443,19.6928,31.9
21.7083,1981-01-22,17:00:00.00,0.460443,19.6939,31.9
21.75,1981-01-22,18:00:00.00,0.460443,19.6928,31.9
21.7917,1981-01-22,19:00:00.00,0.460443,19.6886,31.9
21.8333,1981-01-22,20:00:00.00,0.460443,19.6815,31.9
21.875,1981-01-22,21:00:00.00,0.460443,19.6728,31.9
21.9167,1981-01-22,22:00:00.00,0.460443,19.6636,31.9
21.9583,1981-01-22,23:00:00.00,0.460443,19.6556,31.9
22,1981-01-23,00:00:00.00,0.460443,19.6501,31.4
22.0417,1981-01-23,01:00:00.00,0.454566,19.6474,31.4
22.0833,1981-01-23,02:00:00.00,0.454566,19.6439,31.4
22.125,1981-01-23,03:00:00.00,0.454566,19.6267,31.4
22.1667,1981-01-23,04:00:00.00,0.454566,19.6151,31.4
22.2083,1981-01-23,05:00:00.00,0.454566,19.6204,31.4
22.25,1981-01-23,06:00:00.00,0.454566,19.6257,31.4
22.2917,1981-01-23,07:00:00.00,0.454566,19.6311,31.4
22.3333,1981-01-23,08:00:00.00,0.454566,19.6366,31.4
22.375,1981-01-23,09:00:00.00,0.454566,19.6421,31.4
22.4167,1981-01-23,10:00:00.00,0.454566,19.6475,31.4
22.4583,1981-01-23,11:00:00.00,0.454566,19.6527,31.4
22.5,1981-01-23,12:00:00.00,0.454566,19.6577,31.4
22.5417,1981-01-23,13:00:00.00,0.454566,19.6629,31.4
22.5833,1981-01-23,14:00:00.00,0.454566,19.6679,31.4
22.625,1981-01-23,15:00:00.00,0.454566,19.6727,31.4
22.6667,1981-01-23,16:00:00.00,0.454566,19.6769,31.4
22.7083,1981-01-23,17:00:00.00,0.454566,19.6798,31.4
22.75,1981-01-23,18:00:00.00,0.454566,19.6803,31.4
22.7917,1981-01-23,19:00:00.00,0.454566,19.6776,31.4
22.8333,1981-01-23,20:00:00.00,0.454566,19.672,31.4
22.875,1981-01-23,21:00:00.00,0.454566,19.6644,31.4
22.9167,1981-01-23,22:00:00.00,0.454566,19.6565,31.4
22.9583,1981-01-23,23:00:00.00,0.454566,19.6495,31.4
23,1981-01-24,00:00:00.00,0.454566,19.6449,31.1
23.0417,1981-01-24,01:00:00.00,0.458189,19.643,31.1
23.0833,1981-01-24,02:00:00.00,0.458189,19.652,31.1
23.125,1981-01-24,03:00:00.00,0.458189,19.6917,31.1
23.1667,1981-01-24,04:00:00.00,0.458189,19.725,31.1
23.2083,1981-01-24,05:00:00.00,0.458189,19.731,31.1
23.25,1981-01-24,06:00:00.00,0.458189,19.7369,31.1
23.2917,1981-01-24,07:00:00.00,0.458189,19.7429,31.1
23.3333,1981-01-24,08:00:00.00,0.458189,19.7489,31.1
23.375,1981-01-24,09:00:00.00,0.458189,19.7552,31.1
23.4167,1981-01-24,10:00:00.00,0.458189,19.7621,31.1
23.4583,1981-01-24,11:00:00.00,0.458189,19.7703,31.1
23.5,1981-01-24,12:00:00.00,0.458189,19.7792,31.1
23.5417,1981-01-24,13:00:00.00,0.458189,19.7882,31.1
23.5833,1981-01-24,14:00:00.00,0.458189,19.7969,31.1
23.625,1981-01-24,15:00:00.00,0.458189,19.8052,31.1
23.6667,1981-01-24,16:00:00.00,0.458189,19.8126,31.1
23.7083,1981-01-24,17:00:00.00,0.458189,19.8187,31.1
23.75,1981-01-24,18:00:00.00,0.458189,19.8222,31.1
23.7917,1981-01-24,19:00:00.00,0.458189,19.8223,31.1
23.8333,1981-01-24,20:00:00.00,0.458189,19.8192,31.1
23.875,1981-01-24,21:00:00.00,0.458189,19.8142,31.1
23.9167,1981-01-24,22:00:00.00,0.458189,19.8086,31.1
23.9583,1981-01-24,23:00:00.00,0.458189,19.8039,31.1
24,1981-01-25,00:00:00.00,0.458189,19.8014,30.3
24.0417,1981-01-25,01:00:00.00,0.460589,19.8028,30.3
24.0833,1981-01-25,02:00:00.00,0.460589,19.806,30.3
24.125,1981-01-25,03:00:00.00,0.460589,19.8044,30.3
24.1667,1981-01-25,04:00:00.00,0.460589,19.8055,30.3
24.2083,1981-01-25,05:00:00.00,0.460589,19.8132,30.3
24.25,1981-01-25,06:00:00.00,0.460589,19.8209,30.3
24.2917,1981-01-25,07:00:00.00,0.460589,19.8284,30.3
24.3333,1981-01-25,08:00:00.00,0.460589,19.8359,30.3
24.375,1981-01-25,09:00:00.00,0.460589,19.8433,30.3
24.4167,1981-01-25,10:00:00.00,0.460589,19.8505,30.3
24.4583,1981-01-25,11:00:00.00,0.460589,19.8572,30.3
24.5,1981-01-25,12:00:00.00,0.460589,19.8637,30.3
24.5417,1981-01-25,13:00:00.00,0.460589,19.8702,30.3
24.5833,1981-01-25,14:00:00.00,0.460589,19.8765,30.3
24.625,1981-01-25,15:00:00.00,0.460589,19.8824,30.3
24.6667,1981-01-25,16:00:00.00,0.460589,19.8877,30.3
24.7083,1981-01-25,17:00:00.00,0.460589,19.8916,30.3
24.75,1981-01-25,18:00:00.00,0.460589,19.8931,30.3
24.7917,1981-01-25,19:00:00.00,0.460589,19.8912,30.3
24.8333,1981-01-25,20:00:00.00,0.460589,19.8863,30.3
24.875,1981-01-25,21:00:00.00,0.460589,19.8795,30.3
24.9167,1981-01-25,22:00:00.00,0.460589,19.8722,30.3
24.9583,1981-01-25,23:00:00.00,0.460589,19.8659,30.3
25,1981-01-26,00:00:00.00,0.460589,19.862,29.9
25.0417,1981-01-26,01:00:00.00,0.45188,19.8617,29.9
25.0833,1981-01-26,02:00:00.00,0.45188,19.8553,29.9
25.125,1981-01-26,03:00:00.00,0.45188,19.8153,29.9
25.1667,1981-01-26,04:00:00.00,0.45188,19.7858,29.9
25.2083,1981-01-26,05:00:00.00,0.45188,19.7926,29.9
25.25,1981-01-26,06:00:00.00,0.45188,19.7993,29.9
25.2917,1981-01-26,07:00:00.00,0.45188,19.8059,29.9
25.3333,1981-01-26,08:00:00.00,0.45188,19.8125,29.9
25.375,1981-01-26,09:00:00.00,0.45188,19.8188,29.9
25.4167,1981-01-26,10:00:00.00,0.45188,19.8243,29.9
25.4583,1981-01-26,11:00:00.00,0.45188,19.8284,29.9
25.5,1981-01-26,12:00:00.00,0.45188,19.8315,29.9
25.5417,1981-01-26,13:00:00.00,0.45188,19.8344,29.9
25.5833,1981-01-26,14:00:00.00,0.45188,19.8373,29.9
25.625,1981-01-26,15:00:00.00,0.45188,19.8398,29.9
25.6667,1981-01-26,16:00:00.00,0.45188,19.8417,29.9
25.7083,1981-01-26,17:00:00.00,0.45188,19.8423,29.9
25.75,1981-01-26,18:00:00.00,0.45188,19.8404,29.9
25.7917,1981-01-26,19:00:00.00,0.45188,19.8352,29.9
25.8333,1981-01-26,20:00:00.00,0.45188,19.827,29.9
25.875,1981-01-26,21:00:00.00,0.45188,19.817,29.9
25.9167,1981-01-26,22:00:00.00,0.45188,19.8065,29.9
25.9583,1981-01-26,23:00:00.00,0.45188,19.7971,29.9
26,1981-01-27,00:00:00.00,0.45188,19.7901,29.6
26.0417,1981-01-27,01:00:00.00,0.44806,19.7862,29.6
26.0833,1981-01-27,02:00:00.00,0.44806,19.7808,29.6
26.125,1981-01-27,03:00:00.00,0.44806,19.7588,29.6
26.1667,1981-01-27,04:00:00.00,0.44806,19.7431,29.6
26.2083,1981-01-27,05:00:00.00,0.44806,19.747,29.6
26.25,1981-01-27,06:00:00.00,0.44806,19.751,29.6
26.2917,1981-01-27,07:00:00.00,0.44806,19.755,29.6
26.3333,1981-01-27,08:00:00.00,0.44806,19.7591,29.6
26.375,1981-01-27,09:00:00.00,0.44806,19.7632,29.6
26.4167,1981-01-27,10:00:00.00,0.44806,19.7674,29.6
26.4583,1981-01-27,11:00:00.00,0.44806,19.7719,29.6
26.5,1981-01-27,12:00:00.00,0.44806,19.7766,29.6
26.5417,1981-01-27,13:00:00.00,0.44806,19.7813,29.6
26.5833,1981-01-27,14:00:00.00,0.44806,19.786,29.6
26.625,1981-01-27,15:00:00.00,0.44806,19.7902,29.6
26.6667,1981-01-27,16:00:00.00,0.44806,19.7937,29.6
26.7083,1981-01-27,17:00:00.00,0.44806,19.7958,29.6
26.75,1981-01-27,18:00:00.00,0.44806,19.7954,29.6
26.7917,1981-01-27,19:00:00.00,0.44806,19.7916,29.6
26.8333,1981-01-27,20:00:00.00,0.44806,19.7847,29.6
26.875,1981-01-27,21:00:00.00,0.44806,19.776,29.6
26.9167,1981-01-27,22:00:00.00,0.44806,19.7667,29.6
26.9583,1981-01-27,23:00:00.00,0.44806,19.7584,29.6
27,1981-01-28,00:00:00.00,0.44806,19.7525,29.2
27.0417,1981-01-28,01:00:00.00,0.461997,19.749,29.2
27.0833,1981-01-28,02:00:00.00,0.461997,19.7654,29.2
27.125,1981-01-28,03:00:00.00,0.461997,19.846,29.2
27.1667,1981-01-28,04:00:00.00,0.461997,19.9114,29.2
27.2083,1981-01-28,05:00:00.00,0.461997,19.9164,29.2
27.25,1981-01-28,06:00:00.00,0.461997,19.9212,29.2
27.2917,1981-01-28,07:00:00.00,0.461997,19.9262,29.2
27.3333,1981-01-28,08:00:00.00,0.461997,19.9313,29.2
27.375,1981-01-28,09:00:00.00,0.461997,19.9369,29.2
27.4167,1981-01-28,10:00:00.00,0.461997,19.944,29.2
27.4583,1981-01-28,11:00:00.00,0.461997,19.9535,29.2
27.5,1981-01-28,12:00:00.00,0.461997,19.9646,29.2
27.5417,1981-01-28,13:00:00.00,0.461997,19.9759,29.2
27.5833,1981-01-28,14:00:00.00,0.461997,19.9869,29.2
27.625,1981-01-28,15:00:00.00,0.461997,19.9974,29.2
27.6667,1981-01-28,16:00:00.00,0.461997,20.0069,29.2
27.7083,1981-01-28,17:00:00.00,0.461997,20.0149,29.2
27.75,1981-01-28,18:00:00.00,0.461997,20.0201,29.2
27.7917,1981-01-28,19:00:00.00,0.461997,20.0217,29.2
27.8333,1981-01-28,20:00:00.00,0.461997,20.0202,29.2
27.875,1981-01-28,21:00:00.00,0.461997,20.0165,29.2
27.9167,1981-01-28,22:00:00.00,0.461997,20.0122,29.2
27.9583,1981-01-28,23:00:00.00,0.461997,20.0088,29.2
28,1981-01-29,00:00:00.00,0.461997,20.0076,28.7
28.0417,1981-01-29,01:00:00.00,0.458091,20.009,28.7
28.0833,1981-01-29,02:00:00.00,0.458091,20.0137,28.7
28.125,1981-01-29,03:00:00.00,0.458091,20.0208,28.7
28.1667,1981-01-29,04:00:00.00,0.458091,20.029,28.7
28.2083,1981-01-29,05:00:00.00,0.458091,20.0381,28.7
28.25,1981-01-29,06:00:00.00,0.458091,20.0471,28.7
28.2917,1981-01-29,07:00:00.00,0.458091,20.056,28.7
28.3333,1981-01-29,08:00:00.00,0.458091,20.0648,28.7
28.375,1981-01-29,09:00:00.00,0.458091,20.0734,28.7
28.4167,1981-01-29,10:00:00.00,0.458091,20.0816,28.7
28.4583,1981-01-29,11:00:00.00,0.458091,20.0893,28.7
28.5,1981-01-29,12:00:00.00,0.458091,20.0966,28.7
28.5417,1981-01-29,13:00:00.00,0.458091,20.1038,28.7
28.5833,1981-01-29,14:00:00.00,0.458091,20.1106,28.7
28.625,1981-01-29,15:00:00.00,0.458091,20.117,28.7
28.6667,1981-01-29,16:00:00.00,0.458091,20.1226,28.7
28.7083,1981-01-29,17:00:00.00,0.458091,20.1267,28.7
28.75,1981-01-29,18:00:00.00,0.458091,20.1281,28.7
28.7917,1981-01-29,19:00:00.00,0.458091,20.1259,28.7
28.8333,1981-01-29,20:00:00.00,0.458091,20.1206,28.7
28.875,1981-01-29,21:00:00.00,0.458091,20.1134,28.7
28.9167,1981-01-29,22:00:00.00,0.458091,20.1055,28.7
28.9583,1981-01-29,23:00:00.00,0.458091,20.0986,28.7
29,1981-01-30,00:00:00.00,0.458091,20.094,28.1
29.0417,1981-01-30,01:00:00.00,0.440988,20.092,28.1
29.0833,1981-01-30,02:00:00.00,0.440988,20.0768,28.1
29.125,1981-01-30,03:00:00.00,0.440988,20.0027,28.1
29.1667,1981-01-30,04:00:00.00,0.440988,19.9462,28.1
29.2083,1981-01-30,05:00:00.00,0.440988,19.9525,28.1
29.25,1981-01-30,06:00:00.00,0.440988,19.9587,28.1
29.2917,1981-01-30,07:00:00.00,0.440988,19.9647,28.1
29.3333,1981-01-30,08:00:00.00,0.440988,19.9705,28.1
29.375,1981-01-30,09:00:00.00,0.440988,19.9758,28.1
29.4167,1981-01-30,10:00:00.00,0.440988,19.9794,28.1
29.4583,1981-01-30,11:00:00.00,0.440988,19.9806,28.1
29.5,1981-01-30,12:00:00.00,0.440988,19.9802,28.1
29.5417,1981-01-30,13:00:00.00,0.440988,19.9794,28.1
29.5833,1981-01-30,14:00:00.00,0.440988,19.9786,28.1
29.625,1981-01-30,15:00:00.00,0.440988,19.9776,28.1
29.6667,1981-01-30,16:00:00.00,0.440988,19.976,28.1
29.7083,1981-01-30,17:00:00.00,0.440988,19.9731,28.1
29.75,1981-01-30,18:00:00.00,0.440988,19.9676,28.1
29.7917,1981-01-30,19:00:00.00,0.440988,19.9588,28.1
29.8333,1981-01-30,20:00:00.00,0.440988,19.9471,28.1
29.875,1981-01-30,21:00:00.00,0.440988,19.9335,28.1
29.9167,1981-01-30,22:00:00.00,0.440988,19.9196,28.1
29.9583,1981-01-30,23:00:00.00,0.440988,19.9067,28.1
30,1981-01-31,00:00:00.00,0.440988,19.8964,27.2
30.0417,1981-01-31,01:00:00.00,0.441546,19.8889,27.2
30.0833,1981-01-31,02:00:00.00,0.441546,19.886,27.2
30.125,1981-01-31,03:00:00.00,0.441546,19.889,27.2
30.1667,1981-01-31,04:00:00.00,0.441546,19.8925,27.2
30.2083,1981-01-31,05:00:00.00,0.441546,19.8939,27.2
30.25,1981-01-31,06:00:00.00,0.441546,19.8952,27.2
30.2917,1981-01-31,07:00:00.00,0.441546,19.8967,27.2
30.3333,1981-01-31,08:00:00.00,0.441546,19.8982,27.2
30.375,1981-01-31,09:00:00.00,0.441546,19.8998,27.2
30.4167,1981-01-31,10:00:00.00,0.441546,19.9013,27.2
30.4583,1981-01-31,11:00:00.00,0.441546,19.9028,27.2
30.5,1981-01-31,12:00:00.00,0.441546,19.9042,27.2
30.5417,1981-01-31,13:00:00.00,0.441546,19.9056,27.2
30.5833,1981-01-31,14:00:00.00,0.441546,19.9071,27.2
30.625,1981-01-31,15:00:00.00,0.441546,19.9082,27.2
30.6667,1981-01-31,16:00:00.00,0.441546,19.9086,27.2
30.7083,1981-01-31,17:00:00.00,0.441546,19.9076,27.2
30.75,1981-01-31,18:00:00.00,0.441546,19.9041,27.2
30.7917,1981-01-31,19:00:00.00,0.441546,19.8971,27.2
30.8333,1981-01-31,20:00:00.00,0.441546,19.8871,27.2
30.875,1981-01-31,21:00:00.00,0.441546,19.8752,27.2
30.9167,1981-01-31,22:00:00.00,0.441546,19.8629,27.2
30.9583,1981-01-31,23:00:00.00,0.441546,19.8517,27.2
31,1981-02-01,00:00:00.00,0.441546,19.8428,26.4
31.0417,1981-02-01,01:00:00.00,0.439044,19.837,26.4
31.0833,1981-02-01,02:00:00.00,0.439044,19.8295,26.4
31.125,1981-02-01,03:00:00.00,0.439044,19.8046,26.4
31.1667,1981-02-01,04:00:00.00,0.439044,19.7864,26.4
31.2083,1981-02-01,05:00:00.00,0.439044,19.7892,26.4
31.25,1981-02-01,06:00:00.00,0.439044,19.792,26.4
31.2917,1981-02-01,07:00:00.00,0.439044,19.7948,26.4
31.3333,1981-02-01,08:00:00.00,0.439044,19.7976,26.4
31.375,1981-02-01,09:00:00.00,0.439044,19.8002,26.4
31.4167,1981-02-01,10:00:00.00,0.439044,19.8023,26.4
31.4583,1981-02-01,11:00:00.00,0.439044,19.8036,26.4
31.5,1981-02-01,12:00:00.00,0.439044,19.8043,26.4
31.5417,1981-02-01,13:00:00.00,0.439044,19.805,26.4
31.5833,1981-02-01,14:00:00.00,0.439044,19.8057,26.4
31.625,1981-02-01,15:00:00.00,0.439044,19.8061,26.4
31.6667,1981-02-01,16:00:00.00,0.439044,19.8058,26.4
31.7083,1981-02-01,17:00:00.00,0.439044,19.8042,26.4
31.75,1981-02-01,18:00:00.00,0.439044,19.8,26.4
31.7917,1981-02-01,19:00:00.00,0.439044,19.7924,26.4
31.8333,1981-02-01,20:00:00.00,0.439044,19.7818,26.4
31.875,1981-02-01,21:00:00.00,0.439044,19.7693,26.4
31.9167,1981-02-01,22:00:00.00,0.439044,19.7564,26.4
31.9583,1981-02-01,23:00:00.00,0.439044,19.7446,26.4
32,1981-02-02,00:00:00.00,0.439044,19.7353,25.9
32.0417,1981-02-02,01:00:00.00,0.436229,19.7291,25.9
32.0833,1981-02-02,02:00:00.00,0.436229,19.7167,25.9
32.125,1981-02-02,03:00:00.00,0.436229,19.6695,25.9
32.1667,1981-02-02,04:00:00.00,0.436229,19.6338,25.9
32.2083,1981-02-02,05:00:00.00,0.436229,19.6362,25.9
32.25,1981-02-02,06:00:00.00,0.436229,19.6387,25.9
32.2917,1981-02-02,07:00:00.00,0.436229,19.6412,25.9
32.3333,1981-02-02,08:00:00.00,0.436229,19.6437,25.9
32.375,1981-02-02,09:00:00.00,0.436229,19.6463,25.9
32.4167,1981-02-02,10:00:00.00,0.436229,19.6489,25.9
32.4583,1981-02-02,11:00:00.00,0.436229,19.6517,25.9
32.5,1981-02-02,12:00:00.00,0.436229,19.6546,25.9
32.5417,1981-02-02,13:00:00.00,0.436229,19.6576,25.9
32.5833,1981-02-02,14:00:00.00,0.436229,19.6606,25.9
32.625,1981-02-02,15:00:00.00,0.436229,19.6633,25.9
32.6667,1981-02-02,16:00:00.00,0.436229,19.6652,25.9
32.7083,1981-02-02,17:00:00.00,0.436229,19.6657,25.9
32.75,1981-02-02,18:00:00.00,0.436229,19.6635,25.9
32.7917,1981-02-02,19:00:00.00,0.436229,19.6579,25.9
32.8333,1981-02-02,20:00:00.00,0.436229,19.6492,25.9
32.875,1981-02-02,21:00:00.00,0.436229,19.6385,25.9
32.9167,1981-02-02,22:00:00.00,0.436229,19.6274,25.9
32.9583,1981-02-02,23:00:00.00,0.436229,19.6174,25.9
33,1981-02-03,00:00:00.00,0.436229,19.6097,25.9
33.0417,1981-02-03,01:00:00.00,0.430439,19.6042,25.9
33.0833,1981-02-03,02:00:00.00,0.430439,19.5995,25.9
33.125,1981-02-03,03:00:00.00,0.430439,19.588,25.9
33.1667,1981-02-03,04:00:00.00,0.430439,19.5808,25.9
33.2083,1981-02-03,05:00:00.00,0.430439,19.5847,25.9
33.25,1981-02-03,06:00:00.00,0.430439,19.5887,25.9
33.2917,1981-02-03,07:00:00.00,0.430439,19.5926,25.9
33.3333,1981-02-03,08:00:00.00,0.430439,19.5965,25.9
33.375,1981-02-03,09:00:00.00,0.430439,19.6002,25.9
33.4167,1981-02-03,10:00:00.00,0.430439,19.6034,25.9
33.4583,1981-02-03,11:00:00.00,0.430439,19.6058,25.9
33.5,1981-02-03,12:00:00.00,0.430439,19.6078,25.9
33.5417,1981-02-03,13:00:00.00,0.430439,19.6095,25.9
33.5833,1981-02-03,14:00:00.00,0.430439,19.6111,25.9
33.625,1981-02-03,15:00:00.00,0.430439,19.6124,25.9
33.6667,1981-02-03,16:00:00.00,0.430439,19.6128,25.9
33.7083,1981-02-03,17:00:00.00,0.430439,19.6118,25.9
33.75,1981-02-03,18:00:00.00,0.430439,19.6079,25.9
33.7917,1981-02-03,19:00:00.00,0.430439,19.6006,25.9
33.8333,1981-02-03,20:00:00.00,0.430439,19.5901,25.9
33.875,1981-02-03,21:00:00.00,0.430439,19.5777,25.9
33.9167,1981-02-03,22:00:00.00,0.430439,19.5648,25.9
33.9583,1981-02-03,23:00:00.00,0.430439,19.5529,25.9
34,1981-02-04,00:00:00.00,0.430439,19.5434,25.9
34.0417,1981-02-04,01:00:00.00,0.434084,19.5374,25.9
34.0833,1981-02-04,02:00:00.00,0.434084,19.5399,25.9
34.125,1981-02-04,03:00:00.00,0.434084,19.5631,25.9
34.1667,1981-02-04,04:00:00.00,0.434084,19.5829,25.9
34.2083,1981-02-04,05:00:00.00,0.434084,19.5851,25.9
34.25,1981-02-04,06:00:00.00,0.434084,19.5874,25.9
34.2917,1981-02-04,07:00:00.00,0.434084,19.5897,25.9
34.3333,1981-02-04,08:00:00.00,0.434084,19.592,25.9
34.375,1981-02-04,09:00:00.00,0.434084,19.5946,25.9
34.4167,1981-02-04,10:00:00.00,0.434084,19.5976,25.9
34.4583,1981-02-04,11:00:00.00,0.434084,19.6014,25.9
34.5,1981-02-04,12:00:00.00,0.434084,19.6057,25.9
34.5417,1981-02-04,13:00:00.00,0.434084,19.6101,25.9
34.5833,1981-02-04,14:00:00.00,0.434084,19.6142,25.9
34.625,1981-02-04,15:00:00.00,0.434084,19.6178,25.9
34.6667,1981-02-04,16:00:00.00,0.434084,19.6205,25.9
34.7083,1981-02-04,17:00:00.00,0.434084,19.6216,25.9
34.75,1981-02-04,18:00:00.00,0.434084,19.6197,25.9
34.7917,1981-02-04,19:00:00.00,0.434084,19.6143,25.9
